home_1,home_2,link_count,num_possible,avg_link,type,home_1_number,home_2_number
dqcnc778,dqcnc9vh,1,3,0.3333333333333333,0,1,2
dqcn7m99,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcp1vgf,dqcp4nfx,1,2,0.5,0,1,1
dqcnbbfn,dqcnc0u1,1,2,0.5,0,1,1
dqcnbbds,dqcnbbup,1,3,0.3333333333333333,0,1,2
dqcngdqe,dqcp41gx,1,2,0.5,0,1,1
dqcnc5hs,dqcncum1,1,2,0.5,0,1,1
dqcncvhv,dqcncxy0,1,2,0.5,0,1,1
dqcnfb0s,dqcp4ne6,1,2,0.5,0,1,1
dqcnf77r,dqcnfkjb,1,2,0.5,0,1,1
dqcnc89v,dqcp40qh,1,2,0.5,0,1,1
dqcncteb,dqcnctjd,1,2,0.5,0,1,1
dqcp473c,dqcp4q65,1,3,0.3333333333333333,0,1,2
dqcj6nub,dqcncgn8,1,3,0.3333333333333333,0,1,2
dqcnfmdf,dqcp4nfx,1,2,0.5,0,1,1
dqcnfmyp,dqcnfqsr,1,2,0.5,0,1,1
dqcp40cq,dqcp434m,1,3,0.3333333333333333,0,2,1
dqcnfkjb,dqcnfss0,2,4,0.5,0,1,3
dqcnfk5z,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcnc149,dqcnf6h2,2,3,0.6666666666666666,0,1,2
dqcp1z6j,dqcp4nfx,1,2,0.5,0,1,1
dqcncqmm,dqcnctbb,1,4,0.25,0,1,3
dqcp325z,dqcp32j7,1,2,0.5,0,1,1
dqcp473c,dqcp4jy6,1,2,0.5,0,1,1
dqcnc2sv,dqcnc48z,1,2,0.5,0,1,1
dqcn3nt2,dqcp1fce,1,2,0.5,0,1,1
dqcnczg1,dqcp1u1b,1,2,0.5,0,1,1
dqcp1wg7,dqcp3b1f,1,2,0.5,0,1,1
dqcp1gmx,dqcp1gqn,1,3,0.3333333333333333,0,2,1
dqcng1s7,dqcng44h,2,3,0.6666666666666666,0,1,2
dqcp3bq1,dqcp4n30,1,2,0.5,0,1,1
dqcp1x5h,dqcp32pb,1,2,0.5,0,1,1
dqcp1c1u,dqcp428v,1,3,0.3333333333333333,0,1,2
dqcnctxx,dqcp41g5,1,2,0.5,0,1,1
dqcncrpy,dqcng5m0,1,3,0.3333333333333333,0,1,2
dqcn8zk3,dqcp1gmx,1,3,0.3333333333333333,0,1,2
dqcn9xym,dqcncu74,1,2,0.5,0,1,1
dqcnc61t,dqcnc78z,1,2,0.5,0,1,1
dqcnbbdk,dqcnbbup,2,3,0.6666666666666666,0,1,2
dqcncc0x,dqcng0t5,1,2,0.5,0,1,1
dqcng0dh,dqcng0es,1,3,0.3333333333333333,0,2,1
dqcnczg1,dqcng8js,1,2,0.5,0,1,1
dqcp1y22,dqcp4q65,1,3,0.3333333333333333,0,1,2
dqcnc5ht,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcj6v1f,dqcnc60t,1,2,0.5,0,1,1
dqcp4kg7,dqcp4n30,1,2,0.5,0,1,1
dqcncedr,dqcncvkb,1,2,0.5,0,1,1
dqcncsjg,dqcncst8,1,2,0.5,0,1,1
dqcn7pg9,dqcncgn8,1,3,0.3333333333333333,0,1,2
dqcnfe9f,dqcnfsdg,1,2,0.5,0,1,1
dqcnc36d,dqcp42f1,1,2,0.5,0,1,1
dqcp4jxf,dqcp4q65,1,4,0.25,0,2,2
dqcncg1n,dqcncv68,1,2,0.5,0,1,1
dqcnc48z,dqcnc51v,1,2,0.5,0,1,1
dqcp1gtj,dqcp4j6g,1,2,0.5,0,1,1
dqcnc6vt,dqcncv53,1,2,0.5,0,1,1
dqcp4j1c,dqcp4jwn,1,3,0.3333333333333333,0,1,2
dqcngfnt,dqcp1ym5,1,2,0.5,0,1,1
dqcnc20z,dqcncv9e,1,2,0.5,0,1,1
dqcncfu4,dqcncsjg,1,2,0.5,0,1,1
dqcnc51v,dqcnceeu,1,2,0.5,0,1,1
dqcnc5hk,dqcncvhv,1,3,0.3333333333333333,0,2,1
dqcnc6ex,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcncuc6,dqcp1c62,1,2,0.5,0,1,1
dqcnc4b3,dqcnc6vt,1,2,0.5,0,1,1
dqcp4jqh,dqcp4jxf,2,3,0.6666666666666666,0,1,2
dqcp3bq1,dqcp4qsd,1,2,0.5,0,1,1
dqcnc2em,dqcnfpsw,1,2,0.5,0,1,1
dqcp4j6g,dqcp4q3e,1,2,0.5,0,1,1
dqcnbbzc,dqcnbchm,1,2,0.5,0,1,1
dqcndyu4,dqcnf1h2,1,2,0.5,0,1,1
dqcnc2em,dqcnc5hk,2,3,0.6666666666666666,0,1,2
dqcnfq1p,dqcngjwh,1,3,0.3333333333333333,0,1,2
dqcnc16p,dqcp434m,1,2,0.5,0,1,1
dqcp1z73,dqcp4hyd,1,2,0.5,0,1,1
dqcn8zhh,dqcnc6ht,1,3,0.3333333333333333,0,2,1
dqcnfmm7,dqcng2bf,2,4,0.5,0,1,3
dqcnennp,dqcnfcm5,1,3,0.3333333333333333,0,1,2
dqcp4hyx,dqcp4j6g,1,2,0.5,0,1,1
dqcnc51v,dqcnctbb,1,4,0.25,0,1,3
dqcne1qu,dqcp4hjy,1,2,0.5,0,1,1
dqcp4htm,dqcp4jn8,1,2,0.5,0,1,1
dqcnc9yz,dqcndwsd,1,2,0.5,0,1,1
dqcp1gtx,dqcp1vgf,2,3,0.6666666666666666,0,2,1
dqcnc78y,dqcnc9vy,1,2,0.5,0,1,1
dqcnc1pz,dqcnc61s,1,2,0.5,0,1,1
dqcp4hru,dqcp4jrz,2,3,0.6666666666666666,0,1,2
dqcnfs17,dqcng0rh,1,2,0.5,0,1,1
dqcp4m5p,dqcp4nfx,1,2,0.5,0,1,1
dqcncsjg,dqcncxsz,1,3,0.3333333333333333,0,1,2
dqcnfkw0,dqcp4jrz,2,3,0.6666666666666666,0,1,2
dqcp478e,dqcp4jmq,1,2,0.5,0,1,1
dqcp1f3q,dqcp41er,1,3,0.3333333333333333,0,2,1
dqcp1vgf,dqcp1zvd,1,2,0.5,0,1,1
dqcncuc6,dqcncvy0,1,2,0.5,0,1,1
dqcndtxt,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcp1z6j,dqcp1zbb,2,3,0.6666666666666666,0,1,2
dqcncs26,dqcnfshh,1,3,0.3333333333333333,0,2,1
dqcng6wj,dqcng6z4,1,2,0.5,1,1,1
dqcnc78q,dqcnc78y,1,2,0.5,0,1,1
dqcncs26,dqcp5pcs,1,3,0.3333333333333333,0,2,1
dqcp4m5p,dqcp609q,1,2,0.5,0,1,1
dqcncx3t,dqcp4j4v,1,2,0.5,0,1,1
dqcnc2em,dqcnc2sy,1,2,0.5,0,1,1
dqcncx46,dqcnfb0t,1,3,0.3333333333333333,0,2,1
dqcncwfq,dqcncxc2,1,2,0.5,0,1,1
dqcncw8h,dqcp4308,1,2,0.5,0,1,1
dqcp45kp,dqcp4jqh,1,2,0.5,0,1,1
dqcn7m93,dqcncvhv,1,2,0.5,0,1,1
dqcn9r0y,dqcncskf,1,3,0.3333333333333333,0,2,1
dqcp1ys8,dqcp1yty,1,2,0.5,0,1,1
dqcp4kbs,dqcp4qe3,1,2,0.5,0,1,1
dqcnc0vg,dqcp1bsz,1,2,0.5,0,1,1
dqcncgje,dqcncw8h,1,2,0.5,0,1,1
dqcncvhv,dqcp1bqv,1,2,0.5,0,1,1
dqcp41tf,dqcp4h0y,1,3,0.3333333333333333,0,2,1
dqcp41g5,dqcp4ndf,1,2,0.5,0,1,1
dqcncxvc,dqcnczy0,1,3,0.3333333333333333,0,2,1
dqcp4m8p,dqcp4ndn,1,2,0.5,0,1,1
dqcn9pzt,dqcp412g,1,2,0.5,0,1,1
dqcnc2x9,dqcncc3q,1,2,0.5,0,1,1
dqcngm6r,dqcngmd5,2,3,0.6666666666666666,0,2,1
dqcnfmm7,dqcnftkb,1,2,0.5,0,1,1
dqcncs9y,dqcnfss0,1,4,0.25,0,1,3
dqcp1wg7,dqcp1wwp,1,2,0.5,0,1,1
dqcn9rge,dqcnfss0,1,4,0.25,0,1,3
dqcngfnt,dqcp4njg,1,2,0.5,0,1,1
dqcnc5kr,dqcnc6ex,1,2,0.5,0,1,1
dqcnc78q,dqcncfjz,1,2,0.5,0,1,1
dqcncc20,dqcp42bz,1,3,0.3333333333333333,0,2,1
dqcp4jxf,dqcp4kbs,1,3,0.3333333333333333,0,2,1
dqcncvhv,dqcnczy0,1,2,0.5,0,1,1
dqcnc78x,dqcncv9e,1,2,0.5,0,1,1
dqcncb27,dqcp42bz,1,2,0.5,0,1,1
dqcn9w6w,dqcnbc4x,1,2,0.5,0,1,1
dqcp1v0b,dqcp1zck,1,2,0.5,0,1,1
dqcncf6e,dqcnf1rv,1,3,0.3333333333333333,0,1,2
dqcng2bf,dqcng4fg,2,4,0.5,0,3,1
dqcncwfq,dqcncxsz,1,3,0.3333333333333333,0,1,2
dqcnbbwp,dqcnc8h1,1,2,0.5,0,1,1
dqcncjfc,dqcncv9s,1,2,0.5,0,1,1
dqcnfq8d,dqcp434m,1,2,0.5,0,1,1
dqcnc2em,dqcnc63u,1,2,0.5,0,1,1
dqcp1erh,dqcp1qrt,1,2,0.5,0,1,1
dqcnc954,dqcnf6f8,1,3,0.3333333333333333,0,1,2
dqcngdqe,dqcp1gmz,1,3,0.3333333333333333,0,1,2
dqcnc1pz,dqcnc90y,1,3,0.3333333333333333,0,1,2
dqcp1zck,dqcp38e8,1,2,0.5,0,1,1
dqcnc5rf,dqcnckxk,1,2,0.5,0,1,1
dqcp1z1c,dqcp4jjg,1,2,0.5,0,1,1
dqcp4j6g,dqcp4ndf,1,2,0.5,0,1,1
dqcp1c1u,dqcp4h0y,1,2,0.5,0,1,1
dqcnc726,dqcncefg,1,2,0.5,0,1,1
dqcn9rge,dqcnc78q,1,2,0.5,0,1,1
dqcp4j1c,dqcp4m8p,1,2,0.5,0,1,1
dqcp1vqv,dqcp4jjg,1,2,0.5,0,1,1
dqcndtxt,dqcp4nhc,1,2,0.5,0,1,1
dqcp4hyx,dqcp4m5p,1,2,0.5,0,1,1
dqcnc8bt,dqcndte4,1,2,0.5,0,1,1
dqcp41er,dqcp4kgx,1,2,0.5,0,1,1
dqcn9xzg,dqcnft8d,1,2,0.5,0,1,1
dqcn9xym,dqcncvy0,1,2,0.5,0,1,1
dqcj6nub,dqcnc7hq,1,3,0.3333333333333333,0,1,2
dqcncssg,dqcp4jrz,1,3,0.3333333333333333,0,1,2
dqcnfq16,dqcp1c62,1,2,0.5,0,1,1
dqcncwev,dqcp1byt,1,2,0.5,0,1,1
dqcp4qe1,dqcp4qe3,1,2,0.5,0,1,1
dqcn9rqs,dqcnbbzc,1,2,0.5,0,1,1
dqcnc6ht,dqcnfppg,1,2,0.5,0,1,1
dqcp1sf1,dqcp1vqh,1,2,0.5,0,1,1
dqcnbbup,dqcnct3d,2,3,0.6666666666666666,0,2,1
dqcnc6nb,dqcnf523,1,2,0.5,0,1,1
dqcnc78y,dqcncf22,1,4,0.25,0,1,3
dqcnc8h1,dqcncskf,1,2,0.5,0,1,1
dqcnc29k,dqcndte4,1,3,0.3333333333333333,0,2,1
dqcncf69,dqcp42bz,1,3,0.3333333333333333,0,2,1
dqcnfss0,dqcngmjh,1,4,0.25,0,3,1
dqcnfkys,dqcng1m5,1,2,0.5,0,1,1
dqcp1zd0,dqcp1zzd,1,3,0.3333333333333333,0,1,2
dqcncsjg,dqcnctxx,1,2,0.5,0,1,1
dqcnfuug,dqcngrp5,1,3,0.3333333333333333,0,2,1
dqcnfk5z,dqcnfsdg,1,2,0.5,0,1,1
dqcp422y,dqcp42bz,1,2,0.5,0,1,1
dqcncuc6,dqcp422y,1,2,0.5,0,1,1
dqcp32j7,dqcp4n30,1,2,0.5,0,1,1
dqcng5m0,dqcngmd5,1,3,0.3333333333333333,0,2,1
dqcncf4c,dqcnf47s,1,2,0.5,0,1,1
dqcncvkb,dqcne1n4,1,2,0.5,0,1,1
dqcncucd,dqcp63nh,1,2,0.5,0,1,1
dqcp1wk6,dqcp1yek,1,3,0.3333333333333333,0,1,2
dqcn9xzg,dqcnf47s,1,2,0.5,0,1,1
dqcnc0u1,dqcncvh1,1,2,0.5,0,1,1
dqcp1yty,dqcp1zzd,1,3,0.3333333333333333,0,1,2
dqcncxvc,dqcncxy0,2,3,0.6666666666666666,1,2,1
dqcnfbhv,dqcnfbjn,1,2,0.5,0,1,1
dqcnc3fk,dqcncb2b,1,2,0.5,0,1,1
dqcj6nub,dqcnf19v,1,2,0.5,0,1,1
dqcncefg,dqcncvhv,1,2,0.5,0,1,1
dqcnc6vt,dqcnczwn,1,2,0.5,0,1,1
dqcnc4u8,dqcnc78n,1,3,0.3333333333333333,0,2,1
dqcng0qg,dqcng718,1,2,0.5,0,1,1
dqcnc29k,dqcne0em,1,4,0.25,0,2,2
dqcp4jrz,dqcp4m4s,1,3,0.3333333333333333,0,2,1
dqcp1yek,dqcp1yty,2,3,0.6666666666666666,0,2,1
dqcnc8sm,dqcng4kn,1,4,0.25,0,3,1
dqcp1c62,dqcp1gqn,1,2,0.5,0,1,1
dqcn9xf0,dqcncs1c,1,3,0.3333333333333333,0,2,1
dqcnc149,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcp1u7j,dqcp38p3,1,3,0.3333333333333333,0,1,2
dqcnc0y3,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcnfbsb,dqcnfss0,2,4,0.5,0,1,3
dqcncwqz,dqcp434m,1,2,0.5,0,1,1
dqcnbbzc,dqcndsjg,1,2,0.5,0,1,1
dqcne4gx,dqcngfs4,1,3,0.3333333333333333,0,2,1
dqcp1vqh,dqcp4h0y,1,2,0.5,0,1,1
dqcp1zd0,dqcp38rr,1,2,0.5,0,1,1
dqcp4q3e,dqcp4qe3,1,2,0.5,0,1,1
dqcp1z6r,dqcp4njf,1,2,0.5,0,1,1
dqcnbchv,dqcnc60t,1,2,0.5,0,1,1
dqcp4q65,dqcp4qe4,1,3,0.3333333333333333,0,2,1
dqcnf19v,dqcnf1qz,1,2,0.5,0,1,1
dqcnf794,dqcnfs2c,1,2,0.5,0,1,1
dqcncssk,dqcnct39,1,2,0.5,0,1,1
dqcn9rqs,dqcnbbup,1,3,0.3333333333333333,0,1,2
dqcnct6t,dqcncv9s,1,2,0.5,0,1,1
dqcncwqz,dqcncwu0,1,2,0.5,0,1,1
dqcnctbb,dqcncueg,1,4,0.25,0,3,1
dqcngqk3,dqcngqk6,1,2,0.5,0,1,1
dqcncd9q,dqcnczwn,1,2,0.5,0,1,1
dqcn9xf0,dqcnc89v,2,3,0.6666666666666666,0,2,1
dqcnc6tb,dqcncf69,2,4,0.5,0,2,2
dqcncs26,dqcnfss1,1,3,0.3333333333333333,0,2,1
dqcnc60q,dqcnc6tb,3,4,0.75,0,2,2
dqcnct39,dqcnf1dm,1,2,0.5,0,1,1
dqcncum1,dqcncvkb,1,2,0.5,0,1,1
dqcnf5vu,dqcng8js,1,2,0.5,0,1,1
dqcnfcm5,dqcng0tp,1,3,0.3333333333333333,0,2,1
dqcnctvk,dqcncv9e,1,2,0.5,0,1,1
dqcnf6ew,dqcnfk5z,1,2,0.5,0,1,1
dqcnc5rf,dqcncg1n,1,2,0.5,0,1,1
dqcng1s7,dqcng43c,1,2,0.5,0,1,1
dqcp1z1b,dqcp1z1c,1,2,0.5,1,1,1
dqcnfkng,dqcnfmyp,1,2,0.5,0,1,1
dqcn8zhj,dqcncxkk,1,3,0.3333333333333333,0,2,1
dqcncd0f,dqcncf22,1,4,0.25,0,1,3
dqcnfq8d,dqcp1cqm,1,2,0.5,0,1,1
dqcp1rzx,dqcp38qj,1,2,0.5,0,1,1
dqcnfq3v,dqcnfqeh,1,2,0.5,0,1,1
dqcncwc5,dqcnfss0,1,6,0.16666666666666666,0,3,3
dqcnfc86,dqcnfc8x,1,2,0.5,0,1,1
dqcncucd,dqcncv9e,1,2,0.5,0,1,1
dqcncvy1,dqcnfss0,2,5,0.4,0,2,3
dqcnbbpm,dqcnbbwp,1,2,0.5,0,1,1
dqcnbfjy,dqcnc5kq,1,2,0.5,0,1,1
dqcncvkb,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcng0f7,dqcng74n,1,3,0.3333333333333333,0,2,1
dqcncb28,dqcng1pe,2,3,0.6666666666666666,0,1,2
dqcncedr,dqcnczwn,1,2,0.5,0,1,1
dqcp43hm,dqcp47k3,1,2,0.5,0,1,1
dqcp4jqx,dqcp4njf,1,2,0.5,0,1,1
dqcp32j7,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcndvdf,dqcne1t9,1,2,0.5,0,1,1
dqcne3nq,dqcnf1dn,1,2,0.5,0,1,1
dqcnc2sy,dqcnc60t,1,2,0.5,0,1,1
dqcnc0gn,dqcnc4b3,1,2,0.5,0,1,1
dqcj6z7z,dqcngqwm,1,2,0.5,0,1,1
dqcncedr,dqcnf73e,1,2,0.5,0,1,1
dqcp1z8f,dqcp1zc5,1,2,0.5,0,1,1
dqcncv9s,dqcnfpuz,1,2,0.5,0,1,1
dqcnffyj,dqcng5m8,1,3,0.3333333333333333,0,1,2
dqcp1wbv,dqcp1xyv,1,2,0.5,0,1,1
dqcnc2sy,dqcnc5ht,1,2,0.5,0,1,1
dqcnc4b3,dqcnceeu,1,2,0.5,0,1,1
dqcp1rx0,dqcp1wbz,1,2,0.5,0,1,1
dqcnctbb,dqcnfss0,1,6,0.16666666666666666,0,3,3
dqcp41tf,dqcp4hru,1,3,0.3333333333333333,0,2,1
dqcnctxh,dqcncxc2,1,2,0.5,0,1,1
dqcncvy1,dqcnf523,1,3,0.3333333333333333,0,2,1
dqcnc9vy,dqcp4308,1,2,0.5,0,1,1
dqcne1n4,dqcnf1qx,1,2,0.5,0,1,1
dqcn8zh5,dqcnbfjy,1,2,0.5,0,1,1
dqcp1vtu,dqcp32jq,1,2,0.5,0,1,1
dqcncc20,dqcnfmdf,1,3,0.3333333333333333,0,2,1
dqcn7m99,dqcnc05j,1,2,0.5,0,1,1
dqcncc0t,dqcncvvc,1,2,0.5,0,1,1
dqcnfmyp,dqcnfsbj,1,2,0.5,0,1,1
dqcncgn8,dqcnf54m,1,3,0.3333333333333333,0,2,1
dqcp1yek,dqcp1z1c,2,3,0.6666666666666666,0,2,1
dqcp1zyx,dqcp4p1r,1,2,0.5,0,1,1
dqcp4j4v,dqcp4n30,1,2,0.5,0,1,1
dqcp4j1c,dqcp4njf,1,2,0.5,0,1,1
dqcn8zk1,dqcp1bqv,1,2,0.5,0,1,1
dqcncv69,dqcnejf8,1,3,0.3333333333333333,0,2,1
dqcnc2w6,dqcndvdf,2,3,0.6666666666666666,0,2,1
dqcnfc8x,dqcng153,1,2,0.5,0,1,1
dqcncv53,dqcndv2p,1,2,0.5,0,1,1
dqcngfnt,dqcp1gtx,1,3,0.3333333333333333,0,1,2
dqcnfqyx,dqcnfw7d,1,2,0.5,0,1,1
dqcncefg,dqcnct6t,1,2,0.5,0,1,1
dqcnc2dd,dqcnc6ex,1,2,0.5,0,1,1
dqcp4hv8,dqcp4hvf,1,2,0.5,0,1,1
dqcnfb0s,dqcp4n30,1,2,0.5,0,1,1
dqcp542q,dqcp542w,1,2,0.5,1,1,1
dqcng4fg,dqcng8js,1,2,0.5,0,1,1
dqcncc48,dqcnf69x,1,3,0.3333333333333333,0,1,2
dqcnc5qj,dqcnc778,1,2,0.5,0,1,1
dqcnckm5,dqcncx46,1,3,0.3333333333333333,0,1,2
dqcnc90y,dqcp40qh,1,3,0.3333333333333333,0,2,1
dqcnfedg,dqcnfedt,1,2,0.5,0,1,1
dqcp1zyu,dqcp4ne6,1,2,0.5,0,1,1
dqcnennp,dqcnfs17,1,2,0.5,0,1,1
dqcnep20,dqcp1gmz,2,3,0.6666666666666666,0,1,2
dqcnc2sy,dqcnc63u,1,2,0.5,0,1,1
dqcnc54d,dqcnctbb,1,4,0.25,0,1,3
dqcnemk2,dqcng2bf,1,4,0.25,0,1,3
dqcp4nhc,dqcp4qdb,1,2,0.5,0,1,1
dqcn8zh5,dqcnd3zv,1,2,0.5,0,1,1
dqcp1zc5,dqcp1zck,1,2,0.5,0,1,1
dqcnfbhv,dqcng06w,1,4,0.25,0,1,3
dqcncxhh,dqcnf794,1,2,0.5,0,1,1
dqcnc78y,dqcp42bz,1,2,0.5,0,1,1
dqcng0x0,dqcng78d,1,2,0.5,0,1,1
dqcnbbsg,dqcne1t9,1,2,0.5,0,1,1
dqcnc2sy,dqcnfbhu,1,2,0.5,0,1,1
dqcnemb5,dqcp387x,1,2,0.5,0,1,1
dqcp4hth,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcnf5du,dqcp1byt,1,2,0.5,0,1,1
dqcp1y22,dqcp1z73,1,2,0.5,0,1,1
dqcp1ymn,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcncep4,dqcncqkb,1,2,0.5,0,1,1
dqcncst8,dqcnfnyk,1,2,0.5,0,1,1
dqcng28v,dqcng44h,1,3,0.3333333333333333,0,1,2
dqcp1gc5,dqcp4j1c,1,2,0.5,0,1,1
dqcp1qrt,dqcp1w2z,2,3,0.6666666666666666,0,1,2
dqcncb21,dqcncb27,1,2,0.5,0,1,1
dqcp4q65,dqcp4qsd,1,3,0.3333333333333333,0,2,1
dqcncjfc,dqcnct39,1,2,0.5,0,1,1
dqcnc9vh,dqcncv9e,1,3,0.3333333333333333,0,2,1
dqcp1ymn,dqcp3bw4,2,3,0.6666666666666666,0,1,2
dqcnf7dh,dqcng28v,1,2,0.5,0,1,1
dqcnc6uw,dqcndvdf,1,2,0.5,0,1,1
dqcp4hyd,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcn9xvx,dqcnbbe7,1,2,0.5,0,1,1
dqcp478e,dqcp4hv6,1,2,0.5,0,1,1
dqcp4hru,dqcp4ndf,1,2,0.5,0,1,1
dqcnff28,dqcng153,1,3,0.3333333333333333,0,2,1
dqcp1gtx,dqcp4ndf,1,3,0.3333333333333333,0,2,1
dqcp1zc5,dqcp38rr,1,2,0.5,0,1,1
dqcncfqr,dqcnf73e,1,2,0.5,0,1,1
dqcncjbv,dqcnctex,1,2,0.5,0,1,1
dqcp1v0b,dqcp1z6r,1,2,0.5,0,1,1
dqcnfc62,dqcng06w,2,4,0.5,0,1,3
dqcnep20,dqcp41er,1,2,0.5,0,1,1
dqcnc7bd,dqcncv9e,1,2,0.5,0,1,1
dqcnctzd,dqcnfpuz,1,2,0.5,0,1,1
dqcncefg,dqcncx46,1,3,0.3333333333333333,0,1,2
dqcnc2sv,dqcnfbhu,1,2,0.5,0,1,1
dqcnc5f8,dqcnfmdf,1,2,0.5,0,1,1
dqcp4nfx,dqcp4q3e,1,2,0.5,0,1,1
dqcncb21,dqcnf1qz,1,2,0.5,0,1,1
dqcnf5du,dqcnf5e4,1,2,0.5,0,1,1
dqcncvv9,dqcp4ndn,1,2,0.5,0,1,1
dqcp4jy6,dqcp4qsd,1,2,0.5,0,1,1
dqcncteb,dqcncwj2,1,2,0.5,0,1,1
dqcnc8bt,dqcncsvg,1,2,0.5,0,1,1
dqcncssg,dqcp4p1r,1,2,0.5,0,1,1
dqcnf1dm,dqcnf1dq,1,2,0.5,0,1,1
dqcnc9vh,dqcnctb3,1,3,0.3333333333333333,0,2,1
dqcng0x3,dqcng262,1,2,0.5,0,1,1
dqcnctb3,dqcncx9f,1,3,0.3333333333333333,0,1,2
dqcnfc62,dqcng57p,1,2,0.5,0,1,1
dqcnczy0,dqcp1gtx,2,3,0.6666666666666666,0,1,2
dqcnf54m,dqcnfmnq,1,2,0.5,0,1,1
dqcnc61s,dqcnc78q,1,2,0.5,0,1,1
dqcng0x0,dqcng4v0,1,2,0.5,0,1,1
dqcncefg,dqcnf591,1,2,0.5,0,1,1
dqcncep6,dqcnct6k,1,2,0.5,0,1,1
dqcnbfj5,dqcnc2xu,1,2,0.5,0,1,1
dqcp1zbb,dqcp4jqx,1,3,0.3333333333333333,0,2,1
dqcnfcm5,dqcng0rh,1,3,0.3333333333333333,0,2,1
dqcn9rqs,dqcncqmm,1,2,0.5,0,1,1
dqcp4jqh,dqcp4kb6,1,2,0.5,0,1,1
dqcp1bqv,dqcp1hw4,1,3,0.3333333333333333,0,1,2
dqcnc1j2,dqcnc4u8,1,3,0.3333333333333333,0,1,2
dqcncssg,dqcp1wg7,1,2,0.5,0,1,1
dqcncwu0,dqcncxbg,1,2,0.5,0,1,1
dqcnc78q,dqcnct3x,1,2,0.5,0,1,1
dqcp4m8p,dqcp4qe4,1,2,0.5,0,1,1
dqcnfc62,dqcng0fu,1,2,0.5,0,1,1
dqcne1n4,dqcnf47s,1,2,0.5,0,1,1
dqcp4kg7,dqcp4q3e,1,2,0.5,0,1,1
dqcp1ym5,dqcp4jqh,1,2,0.5,0,1,1
dqcncteb,dqcncxk2,1,2,0.5,0,1,1
dqcncrp5,dqcng5m0,1,3,0.3333333333333333,0,1,2
dqcn7m93,dqcp412q,1,2,0.5,0,1,1
dqcp4h0y,dqcp4jjg,1,2,0.5,0,1,1
dqcnct3d,dqcnf5vu,1,2,0.5,0,1,1
dqcn9xvx,dqcnc2x9,1,2,0.5,0,1,1
dqcnc54d,dqcnc69h,1,2,0.5,0,1,1
dqcp1yek,dqcp32j7,1,3,0.3333333333333333,0,2,1
dqcn9rge,dqcncfjz,1,2,0.5,0,1,1
dqcnbbe7,dqcnbbzc,1,2,0.5,0,1,1
dqcp4jwn,dqcp4jxf,2,4,0.5,0,2,2
dqcp1yv9,dqcp4hth,1,2,0.5,0,1,1
dqcp4kg7,dqcp4qwr,1,2,0.5,0,1,1
dqcnc5rf,dqcnc5rh,1,2,0.5,0,1,1
dqcp1vtu,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcnfs2n,dqcnfs2t,1,2,0.5,1,1,1
dqcp1gtx,dqcp1ymn,1,3,0.3333333333333333,0,2,1
dqcp1gmz,dqcp1gxd,2,3,0.6666666666666666,0,2,1
dqcnbbdt,dqcnu38f,1,2,0.5,0,1,1
dqcnc2x9,dqcncf22,1,4,0.25,0,1,3
dqcp1gmz,dqcp1gxv,1,3,0.3333333333333333,0,2,1
dqcp1ydc,dqcp1zyx,1,2,0.5,0,1,1
dqcnc5hq,dqcnc78y,1,2,0.5,0,1,1
dqcnc7bc,dqcncgpy,1,2,0.5,0,1,1
dqcncd9q,dqcncsjg,1,2,0.5,0,1,1
dqcnc8h1,dqcndv8j,1,2,0.5,0,1,1
dqcncc3q,dqcnf1dm,1,2,0.5,0,1,1
dqcncedr,dqcnfpsw,1,2,0.5,0,1,1
dqcnctxx,dqcncx8t,1,2,0.5,0,1,1
dqcnfkc6,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcj6v1f,dqcndqr1,1,2,0.5,0,1,1
dqcng700,dqcngjhn,1,2,0.5,0,1,1
dqcnc5r3,dqcnct3x,1,2,0.5,0,1,1
dqcnf69x,dqcnfs2t,1,3,0.3333333333333333,0,2,1
dqcp41tf,dqcp4j6g,1,3,0.3333333333333333,0,2,1
dqcnfpjj,dqcp42y0,1,2,0.5,0,1,1
dqcnc954,dqcncdq7,1,3,0.3333333333333333,0,1,2
dqcng43c,dqcng4v0,1,2,0.5,0,1,1
dqcp4hv6,dqcp4qe3,1,2,0.5,0,1,1
dqcnfq8d,dqcng8js,1,2,0.5,0,1,1
dqcnc2w6,dqcnc4b3,2,3,0.6666666666666666,0,2,1
dqcp41gr,dqcp41gx,2,3,0.6666666666666666,0,2,1
dqcncwq7,dqcnfpnu,1,2,0.5,0,1,1
dqcnfq1p,dqcnfqyx,1,2,0.5,0,1,1
dqcnfs17,dqcp42bz,1,2,0.5,0,1,1
